fight_id,feature,shap_value,base_value
1c50e43770ba84fc,fighter_1_avg_striking_accuracy,0.046777986,-0.0008235523
1c50e43770ba84fc,fighter_1_distance_strike_defense,-0.046207618,-0.0008235523
1c50e43770ba84fc,fighter_2_age,0.045562856,-0.0008235523
1c50e43770ba84fc,fighter_1_win_rate_rounds_3_plus,0.045011815,-0.0008235523
1c50e43770ba84fc,fighter_2_avg_opponent_win_rate,0.038417052,-0.0008235523
1c50e43770ba84fc,fighter_1_cumulative_head_strikes_absorbed,-0.03650986,-0.0008235523
1c50e43770ba84fc,fighter_2_vs_winning_record,0.03385417,-0.0008235523
1c50e43770ba84fc,fighter_1_fights_per_year,-0.03280515,-0.0008235523
1c50e43770ba84fc,fighter_2_body_strikes_absorbed_per_min,0.031149996,-0.0008235523
1c50e43770ba84fc,fighter_2_striking_defense,0.031037448,-0.0008235523
1c50e43770ba84fc,fighter_2_round_1_strike_output,-0.028839786,-0.0008235523
1c50e43770ba84fc,fighter_2_peak_elo,0.027567022,-0.0008235523
1c50e43770ba84fc,fighter_1_round_2_strike_output,0.02678479,-0.0008235523
1c50e43770ba84fc,elo_delta,0.026305819,-0.0008235523
1c50e43770ba84fc,fighter_1_late_round_win_rate_low_pace,0.02618409,-0.0008235523
1c50e43770ba84fc,fighter_2_win_rate_rounds_3_plus,0.025164757,-0.0008235523
689384b01b40ef5c,experience_advantage,0.39095408,-0.0008235523
689384b01b40ef5c,fighter_1_age,0.19059037,-0.0008235523
689384b01b40ef5c,fighter_2_elo,0.12960616,-0.0008235523
689384b01b40ef5c,fighter_1_age_vs_prime,0.093201056,-0.0008235523
689384b01b40ef5c,fighter_1_elo,0.083883785,-0.0008235523
689384b01b40ef5c,fighter_1_avg_takedowns_attempted,0.081562124,-0.0008235523
689384b01b40ef5c,fighter_2_head_absorption_rate,-0.07629558,-0.0008235523
689384b01b40ef5c,fighter_1_head_strikes_absorbed_per_min,-0.0733861,-0.0008235523
689384b01b40ef5c,fighter_1_fighting_age,-0.06450101,-0.0008235523
689384b01b40ef5c,fighter_2_reach_cm,0.061671216,-0.0008235523
689384b01b40ef5c,fighter_2_distance_strike_defense,0.061305344,-0.0008235523
689384b01b40ef5c,fighter_1_distance_strike_defense,-0.05961615,-0.0008235523
689384b01b40ef5c,fighter_1_striking_defense,-0.055750027,-0.0008235523
689384b01b40ef5c,fighter_2_strikes_absorbed_per_min,0.05475706,-0.0008235523
689384b01b40ef5c,fighter_2_avg_striking_accuracy,0.051127955,-0.0008235523
689384b01b40ef5c,fighter_2_takedown_defense,0.049476635,-0.0008235523
689384b01b40ef5c,fighter_1_round_1_strike_output,0.04945172,-0.0008235523
689384b01b40ef5c,fighter_2_peak_elo,0.043153558,-0.0008235523
689384b01b40ef5c,fighter_2_leg_strike_pct,0.040206622,-0.0008235523
689384b01b40ef5c,fighter_2_finish_rate_late_rounds,-0.036868658,-0.0008235523
689384b01b40ef5c,fighter_2_avg_strikes_per_round,0.03584046,-0.0008235523
689384b01b40ef5c,fighter_1_avg_opponent_win_rate,-0.0349269,-0.0008235523
689384b01b40ef5c,fighter_1_peak_elo,0.03231029,-0.0008235523
689384b01b40ef5c,fighter_2_avg_opponent_win_rate,0.03186271,-0.0008235523
689384b01b40ef5c,fighter_2_win_rate_rounds_3_plus,0.03182647,-0.0008235523
689384b01b40ef5c,fighter_1_cumulative_head_strikes_absorbed,-0.030543724,-0.0008235523
689384b01b40ef5c,fighter_2_avg_takedowns_attempted,-0.030184343,-0.0008235523
689384b01b40ef5c,fighter_2_fights_per_year,0.029354794,-0.0008235523
689384b01b40ef5c,fighter_1_reversals_per_fight,-0.027842171,-0.0008235523
689384b01b40ef5c,fighter_2_striking_defense,0.027254073,-0.0008235523
75f12722b87893d7,experience_advantage,0.25312316,-0.0008235523
75f12722b87893d7,fighter_1_age,-0.2407209,-0.0008235523
75f12722b87893d7,fighter_2_round_1_strike_output,0.2361162,-0.0008235523
75f12722b87893d7,fighter_1_age_vs_prime,-0.18642604,-0.0008235523
75f12722b87893d7,fighter_1_fighting_age,-0.14316104,-0.0008235523
75f12722b87893d7,fighter_2_age_vs_prime,-0.10231973,-0.0008235523
75f12722b87893d7,fighter_1_elo_uncertainty,-0.09314242,-0.0008235523
75f12722b87893d7,fighter_2_age,-0.09210969,-0.0008235523
75f12722b87893d7,pressure_style_effectiveness,0.084134154,-0.0008235523
75f12722b87893d7,fighter_2_elo,-0.07027934,-0.0008235523
75f12722b87893d7,fighter_2_striking_defense,0.07027627,-0.0008235523
75f12722b87893d7,fighter_2_reach_cm,-0.062988654,-0.0008235523
75f12722b87893d7,fighter_1_cumulative_head_strikes_absorbed,-0.058998212,-0.0008235523
75f12722b87893d7,fighter_1_head_strikes_absorbed_per_min,-0.058801677,-0.0008235523
75f12722b87893d7,fighter_2_last_2_avg_fight_time,0.055204686,-0.0008235523
75f12722b87893d7,fighter_2_avg_opponent_win_rate,0.05420825,-0.0008235523
75f12722b87893d7,fighter_2_head_strikes_absorbed_per_min,-0.051030893,-0.0008235523
75f12722b87893d7,fighter_2_takedown_defense,-0.04725756,-0.0008235523
75f12722b87893d7,finishing_threat_differential,0.04688647,-0.0008235523
75f12722b87893d7,elo_delta,0.044543754,-0.0008235523
75f12722b87893d7,fighter_2_distance_strike_defense,0.04375922,-0.0008235523
75f12722b87893d7,fighter_1_vs_winning_record,0.04364177,-0.0008235523
75f12722b87893d7,fighter_2_avg_striking_accuracy,-0.041862283,-0.0008235523
75f12722b87893d7,fighter_2_win_rate_rounds_3_plus,-0.040550273,-0.0008235523
75f12722b87893d7,fighter_2_avg_strikes_per_round,0.03968431,-0.0008235523
75f12722b87893d7,fighter_2_vs_winning_record,0.03838845,-0.0008235523
75f12722b87893d7,fighter_2_average_fight_duration,0.038008764,-0.0008235523
75f12722b87893d7,fighter_1_reach_cm,0.036493227,-0.0008235523
75f12722b87893d7,fighter_1_distance_strike_defense,-0.034288634,-0.0008235523
75f12722b87893d7,fighter_1_td_defense_degradation,0.034189593,-0.0008235523
848138869e0ded95,fighter_1_avg_takedowns_attempted,0.19956128,-0.0008235523
848138869e0ded95,fighter_2_age,-0.1513875,-0.0008235523
848138869e0ded95,fighter_1_head_strikes_absorbed_per_min,-0.120822325,-0.0008235523
848138869e0ded95,fighter_1_avg_control_time,0.09976194,-0.0008235523
848138869e0ded95,fighter_1_distance_strike_defense,0.09792961,-0.0008235523
848138869e0ded95,fighter_2_age_vs_prime,-0.08337009,-0.0008235523
848138869e0ded95,fighter_1_age,0.067466736,-0.0008235523
848138869e0ded95,fighter_1_striking_defense,0.062196143,-0.0008235523
848138869e0ded95,fighter_1_cumulative_head_strikes_absorbed,-0.055077836,-0.0008235523
848138869e0ded95,fighter_1_body_strikes_absorbed_per_min,-0.055073984,-0.0008235523
848138869e0ded95,reach_advantage,-0.048491724,-0.0008235523
848138869e0ded95,fighter_1_avg_strikes_per_round,0.047902316,-0.0008235523
848138869e0ded95,fighter_2_distance_strike_defense,-0.04430054,-0.0008235523
848138869e0ded95,fighter_2_striking_defense,-0.043390773,-0.0008235523
848138869e0ded95,fighter_1_strikes_absorbed_per_min,-0.041791514,-0.0008235523
848138869e0ded95,fighter_1_decision_rate,-0.04043717,-0.0008235523
848138869e0ded95,fighter_2_avg_takedowns_attempted,0.040415037,-0.0008235523
848138869e0ded95,fighter_2_td_defense_degradation,-0.03916531,-0.0008235523
848138869e0ded95,fighter_1_age_vs_prime,0.036604203,-0.0008235523
848138869e0ded95,fighter_1_elo,-0.036556415,-0.0008235523
848138869e0ded95,fighter_1_vs_winning_record,0.03652644,-0.0008235523
848138869e0ded95,fighter_1_round_1_strike_output,0.03510572,-0.0008235523
848138869e0ded95,fighter_1_avg_striking_accuracy,0.03308408,-0.0008235523
848138869e0ded95,fighter_2_avg_strikes_per_round,-0.032345597,-0.0008235523
848138869e0ded95,fighter_2_avg_opponent_win_rate,0.03140682,-0.0008235523
848138869e0ded95,fighter_1_last_2_avg_fight_time,0.030829119,-0.0008235523
848138869e0ded95,fighter_1_fighting_age,0.02801418,-0.0008235523
848138869e0ded95,fighter_2_vs_winning_record,0.02673289,-0.0008235523
848138869e0ded95,fighter_2_peak_elo,0.02645092,-0.0008235523
848138869e0ded95,fighter_1_pace_consistency_score,-0.026396023,-0.0008235523
85e94a6c071fd9fa,fighter_1_age,-0.24871203,-0.0008235523
85e94a6c071fd9fa,experience_advantage,0.15832934,-0.0008235523
85e94a6c071fd9fa,fighter_1_age_vs_prime,-0.11671556,-0.0008235523
85e94a6c071fd9fa,fighter_1_avg_takedowns_attempted,-0.08737759,-0.0008235523
85e94a6c071fd9fa,fighter_1_days_since_last_fight,-0.08571131,-0.0008235523
85e94a6c071fd9fa,fighter_1_fighting_age,-0.073888466,-0.0008235523
85e94a6c071fd9fa,fighter_1_elo_uncertainty,-0.07000222,-0.0008235523
85e94a6c071fd9fa,fighter_2_elo,-0.06524704,-0.0008235523
85e94a6c071fd9fa,fighter_1_peak_elo,0.062317077,-0.0008235523
85e94a6c071fd9fa,fighter_1_distance_strike_defense,-0.062054984,-0.0008235523
85e94a6c071fd9fa,fighter_2_age_vs_prime,-0.060184427,-0.0008235523
85e94a6c071fd9fa,fighter_2_age,-0.058090426,-0.0008235523
85e94a6c071fd9fa,fighter_1_vs_winning_record,0.056048524,-0.0008235523
85e94a6c071fd9fa,fighter_2_peak_elo,-0.055579696,-0.0008235523
85e94a6c071fd9fa,fighter_2_distance_strike_defense,0.054649275,-0.0008235523
85e94a6c071fd9fa,fighter_2_vs_winning_record,-0.05322232,-0.0008235523
85e94a6c071fd9fa,fighter_1_reach_cm,0.052792557,-0.0008235523
85e94a6c071fd9fa,reach_advantage,0.050542165,-0.0008235523
85e94a6c071fd9fa,fighter_1_round_1_strike_output,0.048548665,-0.0008235523
85e94a6c071fd9fa,fighter_1_elo,0.046891738,-0.0008235523
85e94a6c071fd9fa,fighter_1_cumulative_head_strikes_absorbed,-0.043919172,-0.0008235523
85e94a6c071fd9fa,fighter_2_win_rate_rounds_3_plus,-0.043501325,-0.0008235523
85e94a6c071fd9fa,fighter_2_takedown_defense,0.04336544,-0.0008235523
85e94a6c071fd9fa,fighter_2_head_absorption_rate,-0.04145624,-0.0008235523
85e94a6c071fd9fa,fighter_2_avg_striking_accuracy,0.039267465,-0.0008235523
85e94a6c071fd9fa,fighter_2_fighting_age,-0.03431624,-0.0008235523
85e94a6c071fd9fa,fighter_2_head_strikes_absorbed_per_min,-0.02927429,-0.0008235523
85e94a6c071fd9fa,fighter_1_win_rate_rounds_3_plus,0.0291245,-0.0008235523
85e94a6c071fd9fa,fighter_1_avg_opponent_win_rate,0.02832001,-0.0008235523
85e94a6c071fd9fa,fighter_2_td_defense_round_1,0.026431171,-0.0008235523
91308e2391df50ba,fighter_2_age_vs_prime,0.3250797,-0.0008235523
91308e2391df50ba,fighter_1_age,-0.26733136,-0.0008235523
91308e2391df50ba,fighter_2_age,0.25369212,-0.0008235523
91308e2391df50ba,fighter_1_age_vs_prime,-0.2201389,-0.0008235523
91308e2391df50ba,fighter_1_head_strikes_absorbed_per_min,0.15928432,-0.0008235523
91308e2391df50ba,fighter_2_days_since_last_fight,0.11617827,-0.0008235523
91308e2391df50ba,fighter_1_fighting_age,-0.0975909,-0.0008235523
91308e2391df50ba,fighter_1_elo,0.06496341,-0.0008235523
91308e2391df50ba,fighter_2_fights_per_year,0.059965067,-0.0008235523
91308e2391df50ba,fighter_1_avg_takedowns_attempted,0.05322687,-0.0008235523
91308e2391df50ba,fighter_2_win_rate_rounds_3_plus,0.052021567,-0.0008235523
91308e2391df50ba,fighter_2_vs_winning_record,-0.049952645,-0.0008235523
91308e2391df50ba,fighter_1_elo_uncertainty,-0.046575006,-0.0008235523
91308e2391df50ba,fighter_2_avg_takedowns_attempted,-0.046078444,-0.0008235523
91308e2391df50ba,fighter_1_avg_striking_accuracy,-0.04552103,-0.0008235523
91308e2391df50ba,fighter_2_reach_cm,-0.04537859,-0.0008235523
91308e2391df50ba,fighter_2_last_2_avg_fight_time,0.04502998,-0.0008235523
91308e2391df50ba,fighter_1_strikes_absorbed_per_min,0.044028897,-0.0008235523
91308e2391df50ba,fighter_1_round_2_strike_output,-0.041734833,-0.0008235523
91308e2391df50ba,fighter_2_distance_strike_defense,0.041664336,-0.0008235523
91308e2391df50ba,fighter_1_avg_opponent_win_rate,0.03338042,-0.0008235523
91308e2391df50ba,fighter_1_fights_per_year,-0.030988948,-0.0008235523
91308e2391df50ba,fighter_1_round_1_strike_output,-0.030479636,-0.0008235523
91308e2391df50ba,fighter_2_avg_opponent_win_rate,-0.030092407,-0.0008235523
91308e2391df50ba,fighter_2_elo,0.029954549,-0.0008235523
91308e2391df50ba,fighter_2_avg_striking_accuracy,0.029850338,-0.0008235523
91308e2391df50ba,fighter_1_peak_elo,0.0284641,-0.0008235523
91308e2391df50ba,fighter_1_submission_rate,0.027529988,-0.0008235523
91308e2391df50ba,fighter_1_avg_strikes_per_round,-0.026932376,-0.0008235523
91308e2391df50ba,fighter_1_head_absorption_rate,0.026648967,-0.0008235523
9a0ecee6e8ca173f,experience_advantage,0.14800453,-0.0008235523
9a0ecee6e8ca173f,fighter_1_head_strikes_absorbed_per_min,-0.14562194,-0.0008235523
9a0ecee6e8ca173f,fighter_1_age,-0.13725196,-0.0008235523
9a0ecee6e8ca173f,fighter_2_age,-0.123844236,-0.0008235523
9a0ecee6e8ca173f,fighter_2_fighting_age,0.07356872,-0.0008235523
9a0ecee6e8ca173f,fighter_1_fighting_age,-0.073310286,-0.0008235523
9a0ecee6e8ca173f,fighter_2_age_vs_prime,-0.06414544,-0.0008235523
9a0ecee6e8ca173f,fighter_2_elo,-0.062585406,-0.0008235523
9a0ecee6e8ca173f,fighter_1_age_vs_prime,-0.062534496,-0.0008235523
9a0ecee6e8ca173f,elo_delta,0.06247465,-0.0008235523
9a0ecee6e8ca173f,fighter_2_avg_striking_accuracy,-0.0599483,-0.0008235523
9a0ecee6e8ca173f,fighter_1_avg_takedowns_attempted,-0.05944268,-0.0008235523
9a0ecee6e8ca173f,fighter_1_vs_winning_record,0.05762711,-0.0008235523
9a0ecee6e8ca173f,fighter_1_cumulative_head_strikes_absorbed,-0.057578437,-0.0008235523
9a0ecee6e8ca173f,fighter_1_avg_striking_accuracy,-0.05748258,-0.0008235523
9a0ecee6e8ca173f,fighter_2_vs_winning_record,-0.055374306,-0.0008235523
9a0ecee6e8ca173f,fighter_1_distance_strike_defense,-0.052694812,-0.0008235523
9a0ecee6e8ca173f,fighter_2_peak_elo,-0.051971775,-0.0008235523
9a0ecee6e8ca173f,fighter_1_last_2_avg_fight_time,0.04645589,-0.0008235523
9a0ecee6e8ca173f,fighter_1_round_1_strike_output,0.04062773,-0.0008235523
9a0ecee6e8ca173f,fighter_1_head_absorption_rate,-0.03700625,-0.0008235523
9a0ecee6e8ca173f,fighter_2_round_1_strike_output,-0.037002165,-0.0008235523
9a0ecee6e8ca173f,fighter_1_last_5_avg_fight_time,0.034146026,-0.0008235523
9a0ecee6e8ca173f,fighter_2_takedown_defense,0.03371681,-0.0008235523
9a0ecee6e8ca173f,fighter_2_last_2_avg_fight_time,-0.033643167,-0.0008235523
9a0ecee6e8ca173f,fighter_2_decision_rate,0.03353014,-0.0008235523
9a0ecee6e8ca173f,peak_elo_delta,0.030828033,-0.0008235523
9a0ecee6e8ca173f,fighter_2_distance_strike_defense,-0.027949821,-0.0008235523
9a0ecee6e8ca173f,fighter_2_fights_per_year,0.02737494,-0.0008235523
9a0ecee6e8ca173f,fighter_2_avg_control_time,0.026904956,-0.0008235523
a76e14495e61cf19,fighter_2_age_vs_prime,0.14147279,-0.0008235523
a76e14495e61cf19,fighter_2_age,0.13524725,-0.0008235523
a76e14495e61cf19,fighter_1_avg_takedowns_attempted,-0.09722388,-0.0008235523
a76e14495e61cf19,fighter_2_elo,0.09078891,-0.0008235523
a76e14495e61cf19,fighter_1_avg_striking_accuracy,0.09009649,-0.0008235523
a76e14495e61cf19,fighter_2_head_strikes_absorbed_per_min,0.08199486,-0.0008235523
a76e14495e61cf19,fighter_2_fighting_age,0.08100378,-0.0008235523
a76e14495e61cf19,finishing_threat_differential,0.075007275,-0.0008235523
a76e14495e61cf19,fighter_1_elo,0.059463512,-0.0008235523
a76e14495e61cf19,fighter_2_avg_takedowns_attempted,-0.0591135,-0.0008235523
a76e14495e61cf19,fighter_1_last_5_avg_fight_time,-0.05837259,-0.0008235523
a76e14495e61cf19,fighter_1_striking_defense,-0.05632061,-0.0008235523
a76e14495e61cf19,fighter_1_distance_strike_defense,-0.053011212,-0.0008235523
a76e14495e61cf19,fighter_2_fights_per_year,0.052298423,-0.0008235523
a76e14495e61cf19,fighter_2_distance_strike_defense,0.050329033,-0.0008235523
a76e14495e61cf19,fighter_1_reach_cm,-0.047310136,-0.0008235523
a76e14495e61cf19,fighter_2_strikes_absorbed_per_min,0.04536665,-0.0008235523
a76e14495e61cf19,fighter_1_round_2_strike_output,-0.04532117,-0.0008235523
a76e14495e61cf19,fighter_2_win_rate_rounds_3_plus,0.043444388,-0.0008235523
a76e14495e61cf19,fighter_1_average_fight_duration,-0.03979052,-0.0008235523
a76e14495e61cf19,fighter_2_avg_striking_accuracy,0.038477823,-0.0008235523
a76e14495e61cf19,fighter_2_reach_cm,0.036007997,-0.0008235523
a76e14495e61cf19,fighter_1_last_2_avg_fight_time,-0.03463873,-0.0008235523
a76e14495e61cf19,fighter_1_age,0.03415493,-0.0008235523
a76e14495e61cf19,fighter_1_round_1_strike_output,0.033863038,-0.0008235523
a76e14495e61cf19,fighter_1_body_strikes_absorbed_per_min,0.03385812,-0.0008235523
a76e14495e61cf19,fighter_2_round_1_strike_output,-0.033633217,-0.0008235523
a76e14495e61cf19,fighter_1_last_3_avg_fight_time,-0.03207259,-0.0008235523
a76e14495e61cf19,fighter_1_head_strikes_absorbed_per_min,0.0317195,-0.0008235523
a76e14495e61cf19,fighter_2_cumulative_head_strikes_absorbed,0.030628523,-0.0008235523
dbf1ee1a1912c735,fighter_2_round_1_strike_output,0.1914473,-0.0008235523
dbf1ee1a1912c735,experience_advantage,-0.18667509,-0.0008235523
dbf1ee1a1912c735,fighter_1_age_vs_prime,0.18459667,-0.0008235523
dbf1ee1a1912c735,fighter_2_avg_takedowns_attempted,-0.1291409,-0.0008235523
dbf1ee1a1912c735,fighter_2_age,0.12310881,-0.0008235523
dbf1ee1a1912c735,fighter_1_age,0.115430914,-0.0008235523
dbf1ee1a1912c735,fighter_1_elo,0.09312534,-0.0008235523
dbf1ee1a1912c735,fighter_2_elo,0.092937924,-0.0008235523
dbf1ee1a1912c735,fighter_1_reach_cm,0.0862584,-0.0008235523
dbf1ee1a1912c735,fighter_2_distance_strike_defense,0.07181726,-0.0008235523
dbf1ee1a1912c735,fighter_2_age_vs_prime,-0.07006679,-0.0008235523
dbf1ee1a1912c735,fighter_1_decision_rate,-0.06698397,-0.0008235523
dbf1ee1a1912c735,pressure_style_effectiveness,0.05806866,-0.0008235523
dbf1ee1a1912c735,fighter_2_avg_strikes_per_round,0.05198138,-0.0008235523
dbf1ee1a1912c735,fighter_2_striking_defense,0.04658692,-0.0008235523
dbf1ee1a1912c735,fighter_1_round_1_strike_output,0.045949098,-0.0008235523
dbf1ee1a1912c735,reach_advantage,0.04541731,-0.0008235523
dbf1ee1a1912c735,fighter_1_head_strikes_absorbed_per_min,0.043593302,-0.0008235523
dbf1ee1a1912c735,fighter_1_avg_strikes_per_round,0.042949002,-0.0008235523
dbf1ee1a1912c735,fighter_1_win_rate_rounds_3_plus,0.041490197,-0.0008235523
dbf1ee1a1912c735,fighter_2_vs_winning_record,-0.03774435,-0.0008235523
dbf1ee1a1912c735,fighter_2_decision_rate,0.03705922,-0.0008235523
dbf1ee1a1912c735,fighter_1_vs_winning_record,-0.03683038,-0.0008235523
dbf1ee1a1912c735,fighter_1_avg_takedowns_attempted,0.036634173,-0.0008235523
dbf1ee1a1912c735,fighter_1_clinch_strike_defense,0.036086313,-0.0008235523
dbf1ee1a1912c735,fighter_1_round_3_plus_strike_output,0.03494693,-0.0008235523
dbf1ee1a1912c735,fighter_1_avg_striking_accuracy,0.034858715,-0.0008235523
dbf1ee1a1912c735,fighter_1_distance_strike_defense,-0.034568377,-0.0008235523
dbf1ee1a1912c735,fighter_1_striking_defense,0.03451147,-0.0008235523
dbf1ee1a1912c735,elo_delta,0.033497293,-0.0008235523
e32dc26b11d1f81d,fighter_2_age,0.13873106,-0.0008235523
e32dc26b11d1f81d,experience_advantage,-0.12271553,-0.0008235523
e32dc26b11d1f81d,fighter_1_head_strikes_absorbed_per_min,0.11347843,-0.0008235523
e32dc26b11d1f81d,fighter_2_reach_cm,-0.09569689,-0.0008235523
e32dc26b11d1f81d,fighter_2_striking_defense,-0.09518504,-0.0008235523
e32dc26b11d1f81d,fighter_1_avg_takedowns_attempted,-0.09144862,-0.0008235523
e32dc26b11d1f81d,fighter_1_reach_cm,0.08713448,-0.0008235523
e32dc26b11d1f81d,fighter_1_avg_opponent_win_rate,-0.08142685,-0.0008235523
e32dc26b11d1f81d,fighter_1_elo,0.07484067,-0.0008235523
e32dc26b11d1f81d,fighter_1_head_absorption_rate,0.07351416,-0.0008235523
e32dc26b11d1f81d,fighter_2_avg_striking_accuracy,-0.07220566,-0.0008235523
e32dc26b11d1f81d,fighter_1_age,0.062005665,-0.0008235523
e32dc26b11d1f81d,fighter_1_age_vs_prime,0.061703112,-0.0008235523
e32dc26b11d1f81d,fighter_2_distance_strike_defense,-0.060060583,-0.0008235523
e32dc26b11d1f81d,fighter_2_strikes_absorbed_per_min,-0.05891243,-0.0008235523
e32dc26b11d1f81d,fighter_1_distance_strike_defense,-0.05596047,-0.0008235523
e32dc26b11d1f81d,fighter_2_avg_takedowns_attempted,0.051427025,-0.0008235523
e32dc26b11d1f81d,fighter_2_avg_strikes_per_round,-0.04782229,-0.0008235523
e32dc26b11d1f81d,fighter_2_head_strikes_absorbed_per_min,-0.046216033,-0.0008235523
e32dc26b11d1f81d,fighter_2_fighting_age,-0.040044755,-0.0008235523
e32dc26b11d1f81d,fighter_1_last_2_avg_fight_time,-0.039600432,-0.0008235523
e32dc26b11d1f81d,fighter_1_striking_defense,-0.039298706,-0.0008235523
e32dc26b11d1f81d,fighter_1_body_strike_pct,0.03820526,-0.0008235523
e32dc26b11d1f81d,fighter_1_vs_winning_record,-0.03743712,-0.0008235523
e32dc26b11d1f81d,fighter_2_win_rate_rounds_3_plus,-0.03692714,-0.0008235523
e32dc26b11d1f81d,fighter_1_win_rate_rounds_3_plus,0.036484733,-0.0008235523
e32dc26b11d1f81d,fighter_2_finish_rate_late_rounds,-0.035428595,-0.0008235523
e32dc26b11d1f81d,fighter_1_round_1_strike_output,-0.033255298,-0.0008235523
e32dc26b11d1f81d,fighter_2_round_1_strike_output,-0.030826187,-0.0008235523
e32dc26b11d1f81d,fighter_1_body_strikes_absorbed_per_min,0.029927416,-0.0008235523
f9f5071b993a5f4b,experience_advantage,0.378651,-0.0008235523
f9f5071b993a5f4b,fighter_2_avg_takedowns_attempted,-0.2037507,-0.0008235523
f9f5071b993a5f4b,fighter_1_age_vs_prime,-0.17788021,-0.0008235523
f9f5071b993a5f4b,fighter_1_age,-0.17452842,-0.0008235523
f9f5071b993a5f4b,fighter_2_head_strikes_absorbed_per_min,0.13712841,-0.0008235523
f9f5071b993a5f4b,fighter_1_head_strikes_absorbed_per_min,-0.099458,-0.0008235523
f9f5071b993a5f4b,fighter_1_fighting_age,-0.090698116,-0.0008235523
f9f5071b993a5f4b,fighter_2_elo,0.08442241,-0.0008235523
f9f5071b993a5f4b,fighter_2_avg_strikes_per_round,-0.07910821,-0.0008235523
f9f5071b993a5f4b,fighter_2_strikes_absorbed_per_min,0.068941355,-0.0008235523
f9f5071b993a5f4b,fighter_2_striking_defense,-0.06449216,-0.0008235523
f9f5071b993a5f4b,fighter_2_avg_striking_accuracy,-0.05849671,-0.0008235523
f9f5071b993a5f4b,fighter_2_distance_strike_defense,-0.057574026,-0.0008235523
f9f5071b993a5f4b,fighter_2_cumulative_head_strikes_absorbed,0.05186033,-0.0008235523
f9f5071b993a5f4b,fighter_2_head_absorption_rate,0.051122006,-0.0008235523
f9f5071b993a5f4b,fighter_2_leg_strike_pct,0.049984954,-0.0008235523
f9f5071b993a5f4b,fighter_1_striking_defense,-0.04661188,-0.0008235523
f9f5071b993a5f4b,fighter_2_fights_per_year,0.044097945,-0.0008235523
f9f5071b993a5f4b,fighter_1_cumulative_head_strikes_absorbed,-0.04355726,-0.0008235523
f9f5071b993a5f4b,fighter_1_avg_strikes_per_round,0.041942805,-0.0008235523
f9f5071b993a5f4b,fighter_2_clinch_strike_defense,-0.04193787,-0.0008235523
f9f5071b993a5f4b,fighter_2_avg_control_time,-0.04103568,-0.0008235523
f9f5071b993a5f4b,fighter_2_win_rate_rounds_3_plus,-0.040478013,-0.0008235523
f9f5071b993a5f4b,fighter_2_last_2_avg_fight_time,-0.039625928,-0.0008235523
f9f5071b993a5f4b,fighter_2_avg_takedown_accuracy,-0.038401786,-0.0008235523
f9f5071b993a5f4b,fighter_1_distance_strike_defense,-0.038152292,-0.0008235523
f9f5071b993a5f4b,fighter_2_decision_rate,0.03529587,-0.0008235523
f9f5071b993a5f4b,fighter_1_elo,-0.03524101,-0.0008235523
f9f5071b993a5f4b,fighter_2_peak_elo,0.034879964,-0.0008235523
f9f5071b993a5f4b,fighter_1_stance_orthodox,0.032343555,-0.0008235523
fef80c98b2fba70c,experience_advantage,-0.16993518,-0.0008235523
fef80c98b2fba70c,fighter_2_avg_takedowns_attempted,-0.14822544,-0.0008235523
fef80c98b2fba70c,fighter_1_head_strikes_absorbed_per_min,-0.13175759,-0.0008235523
fef80c98b2fba70c,fighter_2_round_1_strike_output,0.11661376,-0.0008235523
fef80c98b2fba70c,fighter_1_age,0.1077591,-0.0008235523
fef80c98b2fba70c,fighter_2_striking_defense,0.084276505,-0.0008235523
fef80c98b2fba70c,fighter_1_distance_strike_defense,-0.07196393,-0.0008235523
fef80c98b2fba70c,fighter_2_distance_strike_defense,0.07170808,-0.0008235523
fef80c98b2fba70c,fighter_2_age,-0.06603217,-0.0008235523
fef80c98b2fba70c,fighter_1_age_vs_prime,0.061111495,-0.0008235523
fef80c98b2fba70c,fighter_1_striking_defense,-0.061055366,-0.0008235523
fef80c98b2fba70c,fighter_1_elo,-0.054784767,-0.0008235523
fef80c98b2fba70c,fighter_1_avg_takedowns_attempted,0.05462285,-0.0008235523
fef80c98b2fba70c,fighter_1_body_strikes_absorbed_per_min,-0.052504864,-0.0008235523
fef80c98b2fba70c,fighter_1_avg_strikes_per_round,0.05099767,-0.0008235523
fef80c98b2fba70c,fighter_2_avg_strikes_per_round,0.050050184,-0.0008235523
fef80c98b2fba70c,fighter_2_age_vs_prime,-0.048375566,-0.0008235523
fef80c98b2fba70c,fighter_1_avg_striking_accuracy,0.04766038,-0.0008235523
fef80c98b2fba70c,fighter_1_decision_rate,-0.04619373,-0.0008235523
fef80c98b2fba70c,fighter_1_fighting_age,0.04475103,-0.0008235523
fef80c98b2fba70c,pressure_style_effectiveness,0.044214237,-0.0008235523
fef80c98b2fba70c,fighter_1_head_absorption_rate,0.044188354,-0.0008235523
fef80c98b2fba70c,fighter_2_decision_rate,0.040766023,-0.0008235523
fef80c98b2fba70c,fighter_2_avg_control_time,-0.039494954,-0.0008235523
fef80c98b2fba70c,fighter_1_strikes_absorbed_per_min,-0.037558008,-0.0008235523
fef80c98b2fba70c,fighter_2_fights_per_year,0.03653813,-0.0008235523
fef80c98b2fba70c,fighter_2_round_2_strike_output,0.034587927,-0.0008235523
